,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
4786,FSI_4786,Ron,Tinh le,Kinh,xem phim,32,Nu,Khong chung chi,B,B,Cao dang,Xuat sac,VNU,Lap trinh vien,9,Android,Nhan vien,1.0,None,25,D,0,21.0,12.0
4787,FSI_4787,Nam,Tinh le,Kinh,Gym,26,Nam,Tieng anh toiec,C,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,2,None,Nhan vien,1.0,Oympic toan,30,A,4,16.0,14.1
4788,FSI_4788,Ron,Tinh le,Kinh,xem phim,27,Nu,Khong chung chi,D,D,Dai hoc,Xuat sac,USTH,BA,4,None,Nhan vien,1.0,None,25,D,4,22.0,8.5
4789,FSI_4789,Nam,Tinh le,Kinh,Da bong,19,Nam,Tieng anh toiec,B,A,Thac si,Trung binh,UTC,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,0,15.0,15.0
4790,FSI_4790,Lan,Tinh le,Cham,Cau ca,23,Nam,Tieng anh toiec,B,D,Dai hoc,Trung binh,VNU,Tu van ban hang,2,None,Nhan vien,1.0,None,15,B,4,4.0,11.1
4791,FSI_4791,Long,Tinh le,Kinh,xem phim,20,Nam,Tieng Nga,B,A,Cao dang,Gioi,USTH,Lap trinh vien,0,ios,Nhan vien,1.0,olympic tin,25,D,0,12.0,5.0
4792,FSI_4792,Long,Tinh le,Kinh,xem phim,28,Nam,Tieng anh toiec,A,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,5,ios,Nhan vien,1.0,None,25,D,4,12.0,8.5
4793,FSI_4793,Lan,Tinh le,Thai,Da bong,24,Nam,Tieng Nga,B,B,Thac si,Trung binh,USTH,Lap trinh vien,1,Ruby,Nhan vien,1.0,olympic tin,25,A,1,16.0,15.0
4794,FSI_4794,Ngoc,Tinh le,Kinh,Gym,23,Nu,Khong chung chi,C,D,Dai hoc,Trung binh,VNU,BA,2,None,Teamlead,1.5,None,25,C,4,12.0,9.1
4795,FSI_4795,Lan,Tinh le,Khome,Yoga,25,Nam,Tieng anh toiec,C,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,B,2,19.0,11.1
4796,FSI_4796,Ngoc,Tinh le,Kinh,Gym,22,Nam,Khong chung chi,C,B,Dai hoc,Trung binh,UTC,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,C,0,22.0,9.1
4797,FSI_4797,Ngoc,Tinh le,Kinh,Gym,41,Nam,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,2,None,Teamlead,1.5,None,30,B,11,37.5,11.1
4798,FSI_4798,Lan,Tinh le,Kinh,Yoga,29,Nam,Tieng anh ielts,B,D,Dai hoc,kha,TLU,PM,2,None,Nhan vien,1.0,Oympic toan,30,C,10,19.0,9.1
4799,FSI_4799,Nam,Tinh le,Kinh,Cau ca,19,Nam,Tieng anh toiec,A,D,Dai hoc,kha,EPU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,1,9.0,12.0
4800,FSI_4800,Ngoc,Tinh le,Kinh,Cau long,27,Nam,Tieng anh toiec,A,D,Cao dang,kha,HAUI,PM,5,None,Teamlead,1.5,None,30,D,0,13.5,8.5
4801,FSI_4801,Harry,Ha Noi,Kinh,Nghe nhac,21,Nu,Tieng anh toiec,C,D,Dai hoc,Xuat sac,TLU,Ke toan,1,None,Nhan vien,1.0,None,15,B,0,7.0,6.2
4802,FSI_4802,Nam,Tinh le,Kinh,Cau long,27,Nu,Khong chung chi,D,B,Dai hoc,kha,EPU,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,B,5,14.0,11.1
4803,FSI_4803,Harry,Ha Noi,Kinh,Yoga,18,Nam,Tieng anh toiec,D,D,Dai hoc,Xuat sac,UTC,BA,0,None,Nhan vien,1.0,olympic tin,25,A,1,21.0,12.0
4804,FSI_4804,Ngoc,Ha Noi,Kinh,Yoga,38,Nu,Tieng anh toiec,D,B,Dai hoc,kha,HAUI,Lap trinh vien,7,Android,Nhan vien,1.0,None,25,A,2,20.0,19.0
4805,FSI_4805,Long,Ha Noi,Kinh,Gym,29,Nu,Khong chung chi,C,D,Dai hoc,Trung binh,VNU,BA,7,None,Teamlead,1.5,None,25,C,6,6.0,14.0
4806,FSI_4806,Long,Tinh le,Khome,Yoga,48,Nu,Khong chung chi,A,D,Cao dang,Xuat sac,UTC,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,12,6.0,12.0
4807,FSI_4807,Long,Tinh le,Kinh,Da bong,26,Nam,Tieng Phap,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,5,5.0,5.0
4808,FSI_4808,Harry,Tinh le,Kinh,Gym,29,Nam,Tieng Trung,A,D,Dai hoc,Gioi,HAUI,PM,3,None,Nhan vien,1.0,None,30,D,9,18.0,7.1
4809,FSI_4809,Nam,Tinh le,Kinh,Cau ca,32,Nu,Tieng anh ielts,C,D,Thac si,kha,TLU,BA,0,None,Teamlead,1.5,Nhan tai dat viet,25,A,3,34.5,15.0
4810,FSI_4810,Long,Tinh le,Mong,Yoga,37,Nam,Tieng anh toiec,B,D,Cao dang,Gioi,EPU,PM,8,None,Teamlead,1.5,None,30,D,10,40.5,12.0
4811,FSI_4811,Long,Tinh le,Kinh,Cau ca,24,Nu,Khong chung chi,A,A,Dai hoc,kha,EPU,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,3,15.0,7.0
4812,FSI_4812,Ron,Tinh le,Kinh,Yoga,50,Nam,Tieng Nhat,A,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,8,Android,Nhan vien,1.0,None,25,C,0,13.0,14.0
4813,FSI_4813,Luna,Tinh le,Kinh,Cau ca,34,Nu,Tieng anh toiec,D,A,Cao dang,Xuat sac,HUST,Lap trinh vien,5,ios,Nhan vien,1.0,None,25,D,6,9.0,8.5
4814,FSI_4814,Luna,Tinh le,Kinh,Cau ca,19,Nu,Khong chung chi,B,D,Cao dang,Gioi,UTC,Tu van ban hang,0,None,Nhan vien,1.0,None,15,D,1,12.0,5.0
4815,FSI_4815,Hermione,Ha Noi,Kinh,Da bong,22,Nam,Tieng anh toiec,C,B,Dai hoc,Gioi,TLU,Ky su R&D,1,Tools,Teamlead,1.5,None,25,A,3,7.5,12.0
4816,FSI_4816,Long,Ha Noi,Kinh,Nghe nhac,32,Nu,Tieng anh toiec,B,B,Dai hoc,Trung binh,VNU,Lap trinh vien,5,Ruby,Teamlead,1.5,None,25,B,11,10.5,12.5
4817,FSI_4817,Luna,Tinh le,Thai,xem phim,22,Nam,Khong chung chi,C,B,Thac si,Gioi,HAUI,Ky su R&D,3,Computer vision,Teamlead,1.5,None,25,A,3,33.0,18.0
4818,FSI_4818,Lan,Tinh le,Kinh,Yoga,29,Nu,Tieng anh toiec,A,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,9,Java,Nhan vien,1.0,Khoa hoc sang tao,25,D,10,4.0,12.0
4819,FSI_4819,Ngoc,Tinh le,Kinh,Yoga,57,Nu,Tieng anh ielts,C,D,Dai hoc,Trung binh,VNU,BA,10,None,Nhan vien,1.0,None,25,D,12,24.0,12.0
4820,FSI_4820,Ron,Tinh le,Kinh,Nghe nhac,35,Nu,Tieng Phap,C,B,Dai hoc,Xuat sac,UTC,Lap trinh vien,8,Python,Teamlead,1.5,None,25,B,11,7.5,16.0
4821,FSI_4821,Nam,Tinh le,Kinh,Gym,21,Nam,Tieng anh ielts,D,D,Dai hoc,Gioi,VNU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,D,2,13.0,5.0
4822,FSI_4822,Ron,Tinh le,Kinh,Gym,28,Nu,Khong chung chi,B,D,Cao dang,kha,UTC,BA,0,None,Nhan vien,1.0,None,25,B,3,6.0,9.0
4823,FSI_4823,Long,Tinh le,Kinh,Cau ca,25,Nu,Tieng anh toiec,D,D,Dai hoc,Trung binh,TLU,Ke toan,3,None,Nhan vien,1.0,None,15,D,1,13.0,3.46
4824,FSI_4824,Lan,Ha Noi,Kinh,xem phim,31,Nu,Tieng Nga,C,D,Dai hoc,kha,VNU,Tu van ban hang,2,None,Nhan vien,1.0,Nhan tai dat viet,15,D,11,6.0,7.1
4825,FSI_4825,Hermione,Tinh le,Kinh,Cau ca,21,Nu,Tieng Nga,D,B,Dai hoc,kha,HUST,Lap trinh vien,2,Android,Nhan vien,1.0,Nhan tai dat viet,25,B,1,22.0,11.1
4826,FSI_4826,Ron,Tinh le,Kinh,Da bong,59,Nu,Khong chung chi,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,9,ios,Technical leader,1.0,None,25,B,13,7.0,27.200000000000003
4827,FSI_4827,Lan,Ha Noi,Kinh,Gym,23,Nu,Khong chung chi,B,D,Thac si,Trung binh,HUST,Tester,3,None,Nhan vien,1.0,None,15,A,0,15.0,18.0
4828,FSI_4828,Hermione,Tinh le,Kinh,Cau ca,44,Nam,Khong chung chi,D,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,7,ios,Teamlead,1.5,None,25,A,3,25.5,19.0
4829,FSI_4829,Nam,Tinh le,Hoa,xem phim,22,Nam,Tieng anh toiec,A,D,Thac si,Gioi,UTC,PM,0,None,Nhan vien,1.0,None,30,A,3,26.0,15.0
4830,FSI_4830,Long,Tinh le,Kinh,Da bong,23,Nu,Tieng anh toiec,B,A,Cao dang,kha,EPU,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,D,1,6.0,7.1
4831,FSI_4831,Harry,Tinh le,Kinh,Gym,29,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,1,Python,Nhan vien,1.0,Oympic toan,25,C,9,11.0,7.0
4832,FSI_4832,Hermione,Tinh le,Kinh,Cau long,25,Nu,Tieng Nhat,B,B,Dai hoc,Trung binh,HAUI,Ky su R&D,1,NLP,Nhan vien,1.0,None,25,D,6,4.0,5.0
4833,FSI_4833,Lan,Tinh le,Kinh,Gym,28,Nu,Tieng Trung,D,B,Dai hoc,Trung binh,USTH,Lap trinh vien,7,Android,Nhan vien,1.0,None,25,B,2,14.0,16.0
4834,FSI_4834,Ngoc,Tinh le,Kinh,Gym,29,Nam,Tieng anh toiec,C,D,Cao dang,kha,HUST,Tu van ban hang,4,None,Nhan vien,1.0,None,15,A,0,8.0,15.5
4835,FSI_4835,Luna,Ha Noi,Kinh,Gym,26,Nam,Tieng anh toiec,B,D,Thac si,Xuat sac,USTH,PM,0,None,Nhan vien,1.0,olympic tin,30,A,7,15.0,15.0
4836,FSI_4836,Lan,Ha Noi,Kinh,Cau long,29,Nam,Khong chung chi,C,D,Cao dang,Trung binh,HAUI,Tu van ban hang,8,None,Nhan vien,1.0,None,15,B,0,9.0,16.0
4837,FSI_4837,Nam,Tinh le,Kinh,Yoga,28,Nam,Tieng Phap,B,D,Dai hoc,Xuat sac,EPU,BA,6,None,Nhan vien,1.0,None,25,D,3,17.0,12.0
4838,FSI_4838,Harry,Tinh le,Kinh,Nghe nhac,30,Nu,Tieng Nga,A,B,Cao dang,Xuat sac,HNUE,Lap trinh vien,5,.NET,Nhan vien,1.0,None,25,A,6,21.0,15.5
4839,FSI_4839,Harry,Tinh le,Khome,Nghe nhac,29,Nu,Tieng anh toiec,B,B,Thac si,kha,HNUE,Lap trinh vien,6,.NET,Nhan vien,1.0,None,25,A,10,24.0,25.0
4840,FSI_4840,Ron,Tinh le,Kinh,xem phim,27,Nu,Tieng anh toiec,D,D,Cao dang,kha,TLU,Tu van ban hang,6,None,Nhan vien,1.0,None,15,A,8,9.0,19.0
4841,FSI_4841,Lan,Tinh le,Kinh,Gym,20,Nam,Khong chung chi,D,B,Dai hoc,Gioi,HNUE,Lap trinh vien,1,.NET,Nhan vien,1.0,None,25,D,0,15.0,5.0
4842,FSI_4842,Ron,Tinh le,Kinh,Da bong,23,Nu,Tieng anh toiec,C,C,Dai hoc,kha,EPU,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,D,0,9.0,5.0
4843,FSI_4843,Luna,Tinh le,Kinh,Nghe nhac,19,Nu,Tieng anh toiec,B,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,C,1,15.0,7.0
4844,FSI_4844,Ngoc,Tinh le,Kinh,xem phim,55,Nu,Khong chung chi,B,A,Cao dang,Gioi,HUST,Lap trinh vien,6,ios,Nhan vien,1.0,None,25,D,8,13.0,12.0
4845,FSI_4845,Harry,Tinh le,Kinh,Yoga,26,Nam,Khong chung chi,B,B,Dai hoc,kha,HUST,Lap trinh vien,6,Python,Nhan vien,1.0,None,25,A,0,18.0,19.0
4846,FSI_4846,Hermione,Tinh le,Kinh,xem phim,26,Nam,Khong chung chi,A,B,Dai hoc,kha,HUST,Ky su R&D,6,Computer vision,Nhan vien,1.0,None,25,B,7,19.0,16.0
4847,FSI_4847,Harry,Tinh le,Kinh,Nghe nhac,25,Nam,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,2,Data Science,Nhan vien,1.0,None,25,C,0,17.0,9.1
4848,FSI_4848,Ron,Tinh le,Kinh,Da bong,22,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,D,3,9.0,5.0
4849,FSI_4849,Ron,Tinh le,Kinh,Cau long,44,Nu,Tieng anh toiec,D,D,Cao dang,kha,TLU,Ke toan,14,None,Nhan vien,1.0,None,15,D,1,11.0,6.4
4850,FSI_4850,Nam,Tinh le,Kinh,Cau ca,26,Nam,Khong chung chi,D,B,Dai hoc,kha,VNU,Lap trinh vien,7,.NET,Nhan vien,1.0,Khoa hoc sang tao,25,A,0,23.0,19.0
4851,FSI_4851,Lan,Tinh le,Kinh,Cau ca,18,Nam,Khong chung chi,A,B,Cao dang,Trung binh,TLU,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,A,1,16.0,12.0
4852,FSI_4852,Luna,Tinh le,Kinh,Cau ca,39,Nam,Tieng anh toiec,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,12,C++,Truong phong,4.0,None,25,A,1,48.0,47.0
4853,FSI_4853,Long,Tinh le,Kinh,Nghe nhac,24,Nam,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,C,1,22.0,9.1
4854,FSI_4854,Lan,Ha Noi,Kinh,Gym,29,Nam,Khong chung chi,B,D,Cao dang,kha,VNU,BA,3,None,Nhan vien,1.0,Oympic toan,25,D,6,13.0,7.1
4855,FSI_4855,Nam,Tinh le,Hoa,Yoga,25,Nam,Tieng anh toiec,A,A,Dai hoc,Trung binh,UTC,Lap trinh vien,4,ios,Teamlead,1.5,None,25,A,4,13.5,15.5
4856,FSI_4856,Nam,Tinh le,Muong,Da bong,25,Nam,Khong chung chi,A,D,Thac si,Xuat sac,VNU,Tu van ban hang,6,None,Nhan vien,1.0,None,15,A,6,15.0,25.0
4857,FSI_4857,Harry,Tinh le,Kinh,Nghe nhac,36,Nu,Tieng anh toiec,C,D,Cao dang,Trung binh,TLU,Tu van ban hang,10,None,Nhan vien,1.0,None,15,B,3,11.0,16.0
4858,FSI_4858,Luna,Tinh le,Hoa,Gym,23,Nam,Tieng anh toiec,B,B,Dai hoc,Xuat sac,HUST,Ky su R&D,3,Tools,Nhan vien,1.0,None,25,D,4,11.0,7.1
4859,FSI_4859,Ngoc,Tinh le,Kinh,Cau ca,22,Nu,Khong chung chi,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,1,Data Science,Nhan vien,1.0,None,25,D,1,14.0,5.0
4860,FSI_4860,Luna,Tinh le,Nung,Da bong,22,Nam,Tieng anh toiec,A,A,Cao dang,Xuat sac,VNU,Lap trinh vien,1,C++,Nhan vien,1.0,None,25,B,1,5.0,9.0
4861,FSI_4861,Ron,Ha Noi,Kinh,xem phim,39,Nam,Tieng anh toiec,A,B,Cao dang,Gioi,EPU,Ky su R&D,1,Data Science,Nhan vien,1.0,Khoa hoc sang tao,25,B,14,19.0,9.0
4862,FSI_4862,Luna,Tinh le,Kinh,Cau ca,19,Nam,Tieng Nga,C,D,Dai hoc,Xuat sac,UTC,BA,0,None,Nhan vien,1.0,None,25,A,0,7.0,12.0
4863,FSI_4863,Luna,Ha Noi,Kinh,Cau ca,21,Nu,Tieng anh toiec,C,C,Dai hoc,Trung binh,USTH,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,A,2,22.0,14.1
4864,FSI_4864,Ngoc,Ha Noi,Thai,xem phim,25,Nu,Khong chung chi,A,D,Cao dang,Trung binh,VNU,BA,1,None,Nhan vien,1.0,None,25,D,3,5.0,5.0
4865,FSI_4865,Ngoc,Tinh le,Kinh,Yoga,20,Nam,Khong chung chi,A,B,Dai hoc,kha,TLU,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,0,20.0,7.0
4866,FSI_4866,Ron,Tinh le,Kinh,Cau long,30,Nu,Tieng anh toiec,D,B,Cao dang,Xuat sac,TLU,Lap trinh vien,7,Ruby,Nhan vien,1.0,None,25,D,4,19.0,12.0
4867,FSI_4867,Ron,Ha Noi,Kinh,Da bong,24,Nam,Khong chung chi,B,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,C,5,18.0,7.0
4868,FSI_4868,Harry,Tinh le,Kinh,Yoga,31,Nu,Khong chung chi,B,D,Cao dang,kha,TLU,BA,10,None,Technical leader,1.0,None,25,A,12,19.0,30.200000000000003
4869,FSI_4869,Nam,Tinh le,Hoa,Da bong,29,Nam,Tieng Nga,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,2,Computer vision,Nhan vien,1.0,None,25,C,0,23.0,9.1
4870,FSI_4870,Ron,Tinh le,Kinh,Cau long,28,Nam,Tieng anh toiec,C,A,Cao dang,kha,USTH,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,D,6,12.0,7.1
4871,FSI_4871,Hermione,Tinh le,Kinh,Cau long,26,Nu,Khong chung chi,A,D,Dai hoc,Trung binh,USTH,BA,1,None,Nhan vien,1.0,olympic tin,25,C,4,14.0,7.0
4872,FSI_4872,Long,Tinh le,Nung,Gym,39,Nam,Tieng anh toiec,C,D,Dai hoc,kha,USTH,PM,8,None,Nhan vien,1.0,None,30,A,0,23.0,19.0
4873,FSI_4873,Ron,Tinh le,Cham,Nghe nhac,21,Nam,Tieng anh toiec,C,D,Cao dang,Xuat sac,HAUI,PM,1,None,Teamlead,1.5,None,30,B,1,12.0,9.0
4874,FSI_4874,Hermione,Tinh le,Khome,Cau long,20,Nu,Khong chung chi,B,A,Dai hoc,Gioi,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,1,21.0,7.0
4875,FSI_4875,Nam,Tinh le,Kinh,Da bong,22,Nam,Tieng anh toiec,D,B,Dai hoc,Xuat sac,HNUE,Ky su R&D,1,Computer vision,Nhan vien,1.0,None,25,A,2,23.0,12.0
4876,FSI_4876,Ngoc,Tinh le,Kinh,xem phim,24,Nu,Tieng anh toiec,A,D,Cao dang,Gioi,HAUI,Xu ly data,0,None,Nhan vien,1.0,None,15,D,0,9.0,2.2
4877,FSI_4877,Hermione,Ha Noi,Hoa,xem phim,19,Nam,Tieng anh ielts,D,A,Thac si,kha,HUST,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,A,0,17.0,15.0
4878,FSI_4878,Luna,Tinh le,Kinh,Da bong,25,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,.NET,Teamlead,1.5,None,25,C,1,28.5,7.0
4879,FSI_4879,Nam,Tinh le,Kinh,Gym,20,Nam,Tieng anh toiec,B,D,Dai hoc,Xuat sac,HAUI,BA,0,None,Nhan vien,1.0,None,25,B,0,10.0,9.0
4880,FSI_4880,Lan,Tinh le,Kinh,xem phim,26,Nu,Khong chung chi,C,D,Dai hoc,Xuat sac,HUST,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,6,11.0,5.0
4881,FSI_4881,Hermione,Tinh le,Ede,Da bong,24,Nam,Tieng anh toiec,B,D,Cao dang,kha,HNUE,BA,2,None,Teamlead,1.5,None,25,B,1,18.0,11.1
4882,FSI_4882,Harry,Tinh le,Kinh,Yoga,24,Nam,Tieng anh toiec,C,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,4,Ruby,Teamlead,1.5,None,25,C,0,9.0,10.5
4883,FSI_4883,Ron,Tinh le,Kinh,xem phim,23,Nu,Khong chung chi,B,D,Dai hoc,Xuat sac,HAUI,Tu van ban hang,1,None,Nhan vien,1.0,None,15,A,0,11.0,12.0
4884,FSI_4884,Nam,Tinh le,Kinh,Cau ca,24,Nu,Tieng anh toiec,A,D,Dai hoc,Trung binh,UTC,BA,4,None,Nhan vien,1.0,None,25,A,4,11.0,15.5
4885,FSI_4885,Ron,Tinh le,Kinh,Cau long,21,Nu,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Ruby,Nhan vien,1.0,olympic tin,25,A,0,13.0,12.0
4886,FSI_4886,Hermione,Tinh le,Kinh,Cau ca,35,Nu,Tieng Nga,B,D,Cao dang,Gioi,VNU,Tu van ban hang,10,None,Nhan vien,1.0,None,15,C,8,7.0,14.0
4887,FSI_4887,Ngoc,Ha Noi,Kinh,Da bong,21,Nu,Khong chung chi,A,B,Thac si,Xuat sac,TLU,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,A,2,21.0,18.0
4888,FSI_4888,Hermione,Tinh le,Kinh,Gym,38,Nu,Tieng anh toiec,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,11,None,Nhan vien,1.0,None,15,A,1,7.0,19.0
4889,FSI_4889,Luna,Tinh le,Kinh,Cau ca,20,Nu,Khong chung chi,D,A,Dai hoc,Trung binh,EPU,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,D,1,19.0,5.0
4890,FSI_4890,Lan,Ha Noi,Hoa,Gym,26,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Python,Nhan vien,1.0,Oympic toan,25,D,5,16.0,5.0
4891,FSI_4891,Luna,Tinh le,Kinh,xem phim,19,Nu,Khong chung chi,A,A,Dai hoc,Trung binh,VNU,Lap trinh vien,0,C++,Teamlead,1.5,None,25,D,0,6.0,5.0
4892,FSI_4892,Lan,Ha Noi,Dao,Da bong,22,Nam,Tieng anh toiec,B,B,Cao dang,Trung binh,VNU,Lap trinh vien,1,Python,Nhan vien,1.0,Nhan tai dat viet,25,D,0,12.0,5.0
4893,FSI_4893,Lan,Tinh le,Kinh,Cau ca,38,Nu,Tieng anh toiec,A,D,Cao dang,Xuat sac,UTC,Tester,7,None,Nhan vien,1.0,None,15,D,6,10.0,12.0
4894,FSI_4894,Luna,Tinh le,Kinh,Cau long,31,Nu,Khong chung chi,D,D,Cao dang,Gioi,EPU,Xu ly data,9,None,Nhan vien,1.0,None,15,A,9,13.0,13.4
4895,FSI_4895,Hermione,Tinh le,Kinh,Da bong,21,Nam,Tieng Trung,C,C,Cao dang,Xuat sac,HAUI,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,B,2,10.0,11.1
4896,FSI_4896,Long,Ha Noi,Kinh,Da bong,19,Nam,Tieng Nhat,A,A,Cao dang,Gioi,TLU,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,D,0,7.0,5.0
4897,FSI_4897,Long,Tinh le,Kinh,Da bong,27,Nam,Tieng anh ielts,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,8,Ruby,Nhan vien,1.0,None,25,C,6,4.0,14.0
4898,FSI_4898,Nam,Tinh le,Kinh,Yoga,21,Nu,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,Xu ly data,1,None,Teamlead,1.5,Khoa hoc sang tao,15,A,1,6.0,9.2
4899,FSI_4899,Luna,Tinh le,Kinh,xem phim,19,Nu,Khong chung chi,B,D,Cao dang,kha,USTH,BA,0,None,Nhan vien,1.0,None,25,B,0,18.0,9.0
4900,FSI_4900,Harry,Tinh le,Kinh,Da bong,21,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,2,Tools,Nhan vien,1.0,olympic tin,25,C,0,18.0,9.1
4901,FSI_4901,Harry,Tinh le,Kinh,Gym,23,Nu,Tieng anh toiec,B,B,Cao dang,Trung binh,VNU,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,B,3,17.0,11.1
4902,FSI_4902,Luna,Tinh le,Hoa,Yoga,22,Nu,Tieng anh toiec,C,A,Thac si,Xuat sac,HUST,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,B,0,16.0,15.0
4903,FSI_4903,Lan,Tinh le,Kinh,xem phim,57,Nam,Khong chung chi,D,B,Cao dang,Gioi,USTH,Ky su R&D,15,Tools,Nhan vien,1.0,None,25,A,12,5.0,19.0
4904,FSI_4904,Ngoc,Tinh le,Kinh,Nghe nhac,31,Nu,Tieng anh toiec,C,D,Dai hoc,Gioi,HNUE,Ke toan,1,None,Teamlead,1.5,None,15,D,9,18.0,2.2
4905,FSI_4905,Lan,Tinh le,Kinh,Da bong,35,Nam,Khong chung chi,D,C,Dai hoc,kha,USTH,Lap trinh vien,5,PHP,Teamlead,1.5,None,25,C,12,15.0,10.5
4906,FSI_4906,Ngoc,Tinh le,Kinh,Cau long,21,Nu,Tieng anh toiec,C,D,Cao dang,Trung binh,EPU,Xu ly data,1,None,Nhan vien,1.0,Khoa hoc sang tao,15,B,1,9.0,6.2
4907,FSI_4907,Luna,Tinh le,Kinh,Yoga,20,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,B,0,5.0,9.0
4908,FSI_4908,Ngoc,Tinh le,Kinh,Da bong,19,Nam,Tieng anh toiec,C,B,Thac si,Gioi,TLU,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,A,1,22.0,15.0
4909,FSI_4909,Ngoc,Tinh le,Kinh,xem phim,21,Nam,Tieng anh toiec,B,D,Cao dang,kha,UTC,PM,0,None,Teamlead,1.5,None,30,A,0,18.0,12.0
4910,FSI_4910,Long,Tinh le,Kinh,Cau ca,28,Nu,Tieng Nhat,C,D,Cao dang,Gioi,VNU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,A,5,6.0,12.0
4911,FSI_4911,Ngoc,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,A,D,Cao dang,kha,UTC,Tu van ban hang,8,None,Teamlead,1.5,None,15,A,8,9.0,19.0
4912,FSI_4912,Luna,Tinh le,Kinh,Cau ca,27,Nam,Tieng anh toiec,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,4,NLP,Teamlead,1.5,None,25,D,6,30.0,8.5
4913,FSI_4913,Nam,Ha Noi,Kinh,Yoga,34,Nu,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,Ke toan,13,None,Nhan vien,1.0,Nhan tai dat viet,15,B,9,5.0,10.4
