,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
5591,FSI_5591,Ngoc,Tinh le,Kinh,Nghe nhac,36,Nam,Tieng anh toiec,D,D,Dai hoc,kha,TLU,BA,5,None,Nhan vien,1.0,None,25,A,6,13.0,15.5
5592,FSI_5592,Long,Tinh le,Kinh,Cau ca,28,Nu,Khong chung chi,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,7,C++,Nhan vien,1.0,None,25,D,3,10.0,12.0
5593,FSI_5593,Hermione,Tinh le,Kinh,Cau long,32,Nam,Khong chung chi,C,A,Dai hoc,Xuat sac,HUST,Lap trinh vien,11,Java,Nhan vien,1.0,None,25,C,0,18.0,14.0
5594,FSI_5594,Ngoc,Tinh le,Kinh,Nghe nhac,25,Nu,Tieng anh toiec,B,B,Dai hoc,Xuat sac,EPU,Lap trinh vien,2,Ruby,Nhan vien,1.0,Khoa hoc sang tao,25,C,3,12.0,9.1
5595,FSI_5595,Luna,Tinh le,Kinh,Cau ca,27,Nu,Tieng anh toiec,D,B,Dai hoc,Gioi,VNU,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,C,1,7.0,9.1
5596,FSI_5596,Ngoc,Tinh le,Kinh,Nghe nhac,18,Nam,Khong chung chi,A,B,Dai hoc,kha,UTC,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,D,0,6.0,5.0
5597,FSI_5597,Ron,Tinh le,Kinh,xem phim,29,Nam,Tieng anh toiec,D,A,Cao dang,Trung binh,HUST,Lap trinh vien,7,C++,Nhan vien,1.0,None,25,C,1,21.0,14.0
5598,FSI_5598,Luna,Tinh le,Kinh,Da bong,36,Nam,Tieng anh toiec,C,D,Dai hoc,Trung binh,HUST,Tu van ban hang,11,None,Nhan vien,1.0,None,15,C,11,14.0,14.0
5599,FSI_5599,Ron,Tinh le,Kinh,Cau long,22,Nu,Khong chung chi,B,A,Cao dang,kha,HNUE,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,D,0,19.0,5.0
5600,FSI_5600,Luna,Tinh le,Kinh,Nghe nhac,28,Nam,Khong chung chi,D,B,Cao dang,Trung binh,UTC,Lap trinh vien,5,Ruby,Nhan vien,1.0,None,25,A,3,9.0,15.5
5601,FSI_5601,Lan,Ha Noi,Kinh,Nghe nhac,23,Nu,Tieng anh toiec,D,A,Cao dang,kha,VNU,Lap trinh vien,4,Java,Nhan vien,1.0,None,25,B,4,22.0,12.5
5602,FSI_5602,Lan,Tinh le,Kinh,Cau ca,38,Nam,Tieng anh toiec,C,B,Thac si,Xuat sac,HNUE,Lap trinh vien,6,Python,Teamlead,1.5,None,25,A,9,33.0,25.0
5603,FSI_5603,Luna,Tinh le,Kinh,Nghe nhac,54,Nu,Tieng anh toiec,A,B,Dai hoc,kha,HUST,Lap trinh vien,7,Ruby,Teamlead,1.5,Nhan tai dat viet,25,B,0,31.5,16.0
5604,FSI_5604,Ron,Ha Noi,Kinh,xem phim,28,Nu,Khong chung chi,D,D,Cao dang,kha,VNU,BA,0,None,Nhan vien,1.0,None,25,A,0,19.0,12.0
5605,FSI_5605,Harry,Ha Noi,Thai,Nghe nhac,33,Nam,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,12,Tools,Truong phong,4.0,None,25,A,11,48.0,47.0
5606,FSI_5606,Hermione,Tinh le,Hoa,Cau ca,25,Nam,Tieng Nga,B,B,Dai hoc,Gioi,HAUI,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,0,8.0,9.0
5607,FSI_5607,Luna,Tinh le,Kinh,Gym,20,Nam,Tieng anh toiec,A,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,D,0,8.0,5.0
5608,FSI_5608,Ngoc,Tinh le,Kinh,Cau long,26,Nu,Tieng Phap,B,D,Cao dang,Xuat sac,TLU,Tu van ban hang,7,None,Nhan vien,1.0,None,15,B,7,13.0,16.0
5609,FSI_5609,Ron,Tinh le,Kinh,Da bong,24,Nu,Tieng Trung,C,A,Dai hoc,Gioi,HAUI,Lap trinh vien,1,C++,Teamlead,1.5,None,25,C,3,36.0,7.0
5610,FSI_5610,Ngoc,Ha Noi,Kinh,xem phim,21,Nu,Khong chung chi,D,C,Dai hoc,Gioi,VNU,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,D,0,20.0,5.0
5611,FSI_5611,Ron,Tinh le,Kinh,Yoga,20,Nu,Khong chung chi,B,B,Dai hoc,Gioi,USTH,Lap trinh vien,1,.NET,Nhan vien,1.0,None,25,D,0,6.0,5.0
5612,FSI_5612,Ron,Tinh le,Kinh,Cau long,29,Nam,Tieng anh toiec,C,D,Cao dang,Xuat sac,HAUI,PM,0,None,Nhan vien,1.0,None,30,B,8,26.0,9.0
5613,FSI_5613,Nam,Tinh le,Kinh,Cau ca,26,Nam,Tieng anh toiec,C,B,Cao dang,Xuat sac,TLU,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,C,7,14.0,7.0
5614,FSI_5614,Nam,Tinh le,Kinh,Cau long,39,Nam,Tieng Nga,A,A,Dai hoc,Xuat sac,EPU,Lap trinh vien,14,ios,Nhan vien,1.0,None,25,C,13,8.0,14.0
5615,FSI_5615,Ron,Tinh le,Ede,Da bong,19,Nu,Khong chung chi,A,D,Dai hoc,kha,HAUI,Tu van ban hang,0,None,Teamlead,1.5,None,15,B,0,6.0,9.0
5616,FSI_5616,Harry,Ha Noi,Kinh,Nghe nhac,18,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,1,5.0,9.0
5617,FSI_5617,Ngoc,Tinh le,Kinh,Cau long,18,Nu,Tieng anh toiec,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,1,20.0,12.0
5618,FSI_5618,Ngoc,Tinh le,Kinh,Gym,22,Nam,Tieng Nhat,C,B,Thac si,Gioi,VNU,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,A,0,22.0,15.0
5619,FSI_5619,Luna,Tinh le,Kinh,xem phim,28,Nu,Khong chung chi,C,B,Cao dang,Xuat sac,EPU,Lap trinh vien,1,.NET,Teamlead,1.5,None,25,D,8,33.0,5.0
5620,FSI_5620,Long,Tinh le,Kinh,Cau long,18,Nu,Tieng anh toiec,C,D,Cao dang,kha,VNU,Xu ly data,0,None,Nhan vien,1.0,None,15,A,1,8.0,9.2
5621,FSI_5621,Luna,Tinh le,Kinh,Cau long,55,Nu,Khong chung chi,D,D,Cao dang,kha,USTH,BA,8,None,Nhan vien,1.0,Oympic toan,25,A,12,24.0,19.0
5622,FSI_5622,Ngoc,Tinh le,Kinh,Nghe nhac,19,Nam,Khong chung chi,D,B,Cao dang,Gioi,USTH,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,B,0,7.0,9.0
5623,FSI_5623,Long,Tinh le,Kinh,Da bong,55,Nu,Khong chung chi,B,D,Dai hoc,kha,VNU,BA,15,None,Nhan vien,1.0,None,25,B,11,19.0,16.0
5624,FSI_5624,Harry,Tinh le,Kinh,Nghe nhac,26,Nu,Khong chung chi,A,D,Cao dang,Xuat sac,HAUI,Tu van ban hang,0,None,Nhan vien,1.0,None,15,C,4,11.0,7.0
5625,FSI_5625,Lan,Tinh le,Kinh,xem phim,19,Nam,Khong chung chi,C,B,Dai hoc,kha,EPU,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,D,1,7.0,5.0
5626,FSI_5626,Harry,Tinh le,Kinh,Yoga,25,Nu,Khong chung chi,C,D,Cao dang,Trung binh,TLU,BA,2,None,Nhan vien,1.0,None,25,A,1,19.0,14.1
5627,FSI_5627,Harry,Ha Noi,Muong,Nghe nhac,20,Nam,Tieng anh toiec,A,B,Dai hoc,Gioi,USTH,Lap trinh vien,1,Python,Nhan vien,1.0,None,25,D,0,21.0,5.0
5628,FSI_5628,Luna,Tinh le,Kinh,Cau long,49,Nu,Khong chung chi,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,30,Ruby,Nhan vien,1.0,None,25,D,5,5.0,12.0
5629,FSI_5629,Ngoc,Tinh le,Nung,Yoga,24,Nu,Tieng Nga,A,A,Dai hoc,kha,VNU,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,C,2,20.0,10.5
5630,FSI_5630,Luna,Tinh le,Kinh,Yoga,20,Nu,Tieng Trung,B,D,Cao dang,Xuat sac,UTC,Tu van ban hang,1,None,Nhan vien,1.0,Nhan tai dat viet,15,B,0,12.0,9.0
5631,FSI_5631,Nam,Tinh le,Kinh,Cau long,20,Nu,Khong chung chi,C,B,Dai hoc,Trung binh,HUST,Lap trinh vien,1,Python,Nhan vien,1.0,olympic tin,25,D,0,24.0,5.0
5632,FSI_5632,Long,Tinh le,Kinh,Yoga,34,Nam,Khong chung chi,C,D,Dai hoc,Trung binh,HNUE,PM,6,None,Nhan vien,1.0,None,30,C,5,5.0,14.0
5633,FSI_5633,Ron,Tinh le,Kinh,xem phim,25,Nu,Tieng Phap,D,B,Cao dang,Trung binh,USTH,Lap trinh vien,2,Android,Nhan vien,1.0,None,25,D,3,18.0,7.1
5634,FSI_5634,Ngoc,Tinh le,Kinh,Da bong,24,Nu,Khong chung chi,D,A,Dai hoc,Xuat sac,HAUI,Lap trinh vien,5,C++,Nhan vien,1.0,None,25,A,1,19.0,15.5
5635,FSI_5635,Long,Tinh le,Kinh,Da bong,28,Nu,Khong chung chi,A,D,Dai hoc,Gioi,EPU,Tu van ban hang,0,None,Nhan vien,1.0,Nhan tai dat viet,15,B,8,10.0,9.0
5636,FSI_5636,Luna,Tinh le,Kinh,Nghe nhac,21,Nu,Tieng anh toiec,A,A,Cao dang,kha,HNUE,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,A,0,18.0,14.1
5637,FSI_5637,Long,Tinh le,Khome,Gym,30,Nam,Tieng anh toiec,C,A,Dai hoc,Xuat sac,USTH,Lap trinh vien,7,Java,Nhan vien,1.0,None,25,A,3,24.0,19.0
5638,FSI_5638,Ron,Tinh le,Kinh,Cau ca,22,Nu,Tieng Phap,D,B,Dai hoc,Trung binh,UTC,Ky su R&D,0,Computer vision,Nhan vien,1.0,None,25,A,0,17.0,12.0
5639,FSI_5639,Harry,Ha Noi,Kinh,Cau long,20,Nam,Khong chung chi,D,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,D,0,24.0,5.0
5640,FSI_5640,Ngoc,Tinh le,Kinh,Gym,28,Nu,Khong chung chi,B,B,Cao dang,Xuat sac,HNUE,Lap trinh vien,3,Python,Nhan vien,1.0,Khoa hoc sang tao,25,B,4,18.0,11.1
5641,FSI_5641,Long,Tinh le,Kinh,Da bong,29,Nu,Tieng anh toiec,C,B,Dai hoc,kha,VNU,Ky su R&D,4,NLP,Nhan vien,1.0,None,25,C,9,14.0,10.5
5642,FSI_5642,Luna,Tinh le,Kinh,xem phim,18,Nam,Khong chung chi,D,B,Dai hoc,Trung binh,USTH,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,A,0,21.0,12.0
5643,FSI_5643,Ron,Tinh le,Kinh,Da bong,18,Nam,Tieng anh toiec,B,B,Cao dang,Gioi,USTH,Lap trinh vien,0,.NET,Teamlead,1.5,None,25,A,0,30.0,12.0
5644,FSI_5644,Hermione,Tinh le,Kinh,Cau ca,19,Nu,Khong chung chi,D,A,Dai hoc,Gioi,EPU,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,0,14.0,7.0
5645,FSI_5645,Luna,Tinh le,Kinh,Cau ca,27,Nu,Tieng anh toiec,C,B,Dai hoc,Xuat sac,USTH,Ky su R&D,3,Data Science,Nhan vien,1.0,None,25,D,0,9.0,7.1
5646,FSI_5646,Ron,Tinh le,Kinh,Nghe nhac,28,Nam,Khong chung chi,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,C++,Nhan vien,1.0,Nhan tai dat viet,25,C,0,18.0,7.0
5647,FSI_5647,Harry,Ha Noi,Kinh,Gym,25,Nu,Tieng anh toiec,A,B,Cao dang,Gioi,VNU,Ky su R&D,5,Computer vision,Nhan vien,1.0,None,25,C,3,16.0,10.5
5648,FSI_5648,Hermione,Ha Noi,Kinh,Nghe nhac,25,Nam,Tieng anh toiec,B,D,Cao dang,Gioi,HNUE,BA,2,None,Nhan vien,1.0,None,25,C,3,8.0,9.1
5649,FSI_5649,Nam,Tinh le,Kinh,Yoga,29,Nu,Tieng Trung,D,D,Dai hoc,kha,USTH,Tu van ban hang,1,None,Nhan vien,1.0,None,15,A,10,13.0,12.0
5650,FSI_5650,Hermione,Tinh le,Kinh,Da bong,18,Nam,Khong chung chi,B,D,Dai hoc,Trung binh,HNUE,BA,0,None,Nhan vien,1.0,None,25,B,0,13.0,9.0
5651,FSI_5651,Hermione,Ha Noi,Kinh,Cau long,25,Nam,Khong chung chi,C,A,Dai hoc,Trung binh,VNU,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,A,3,22.0,12.0
5652,FSI_5652,Long,Tinh le,Kinh,xem phim,58,Nu,Tieng anh toiec,B,B,Cao dang,Xuat sac,VNU,Lap trinh vien,16,.NET,Nhan vien,1.0,Nhan tai dat viet,25,C,4,13.0,14.0
5653,FSI_5653,Nam,Tinh le,Kinh,Cau long,24,Nu,Khong chung chi,C,D,Dai hoc,kha,HNUE,Ke toan,0,None,Nhan vien,1.0,Nhan tai dat viet,15,B,5,12.0,6.2
5654,FSI_5654,Hermione,Ha Noi,Kinh,Yoga,36,Nu,Khong chung chi,C,D,Cao dang,kha,HNUE,BA,15,None,Nhan vien,1.0,None,25,A,8,12.0,19.0
5655,FSI_5655,Hermione,Tinh le,Kinh,Nghe nhac,22,Nu,Tieng Nga,C,A,Dai hoc,Trung binh,VNU,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,B,1,17.0,11.1
5656,FSI_5656,Harry,Tinh le,Kinh,Nghe nhac,33,Nam,Tieng anh toiec,C,B,Dai hoc,Trung binh,UTC,Lap trinh vien,5,Android,Nhan vien,1.0,None,25,B,14,7.0,12.5
5657,FSI_5657,Harry,Tinh le,Kinh,xem phim,29,Nam,Tieng anh toiec,A,D,Dai hoc,Xuat sac,USTH,BA,1,None,Nhan vien,1.0,None,25,A,7,18.0,12.0
5658,FSI_5658,Harry,Tinh le,Kinh,Cau ca,18,Nu,Tieng Nhat,D,B,Cao dang,Trung binh,TLU,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,A,1,11.0,12.0
5659,FSI_5659,Ngoc,Tinh le,Kinh,Cau long,19,Nu,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,0,None,Teamlead,1.5,None,25,B,0,12.0,9.0
5660,FSI_5660,Long,Tinh le,Kinh,Cau long,35,Nam,Khong chung chi,B,D,Cao dang,Xuat sac,TLU,PM,12,None,Nhan vien,1.0,Nhan tai dat viet,30,D,13,6.0,12.0
5661,FSI_5661,Hermione,Tinh le,Dao,Yoga,24,Nam,Tieng anh toiec,C,A,Cao dang,Gioi,HAUI,Lap trinh vien,4,ios,Nhan vien,1.0,None,25,D,0,22.0,8.5
5662,FSI_5662,Long,Ha Noi,Kinh,Cau ca,27,Nam,Khong chung chi,A,D,Dai hoc,Trung binh,UTC,Tu van ban hang,5,None,Nhan vien,1.0,None,15,C,8,5.0,10.5
5663,FSI_5663,Lan,Tinh le,Kinh,Gym,25,Nam,Tieng anh toiec,A,B,Dai hoc,Gioi,EPU,Ky su R&D,2,NLP,Nhan vien,1.0,None,25,B,6,7.0,11.1
5664,FSI_5664,Harry,Ha Noi,Kinh,Cau ca,33,Nam,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,5,Ruby,Teamlead,1.5,None,25,C,6,15.0,10.5
5665,FSI_5665,Harry,Tinh le,Kinh,Cau ca,39,Nam,Tieng anh toiec,D,A,Cao dang,Gioi,EPU,Lap trinh vien,9,C++,Nhan vien,1.0,None,25,A,2,16.0,19.0
5666,FSI_5666,Hermione,Tinh le,Kinh,Da bong,24,Nu,Khong chung chi,D,D,Cao dang,Xuat sac,HUST,BA,2,None,Nhan vien,1.0,None,25,C,4,4.0,9.1
5667,FSI_5667,Lan,Tinh le,Kinh,Gym,58,Nam,Tieng anh toiec,D,A,Thac si,kha,HUST,Lap trinh vien,23,Java,Nhan vien,1.0,None,25,A,4,24.0,25.0
5668,FSI_5668,Nam,Tinh le,Kinh,Gym,49,Nu,Khong chung chi,C,A,Dai hoc,Xuat sac,HUST,Lap trinh vien,5,ios,Teamlead,1.5,None,25,A,10,16.5,15.5
5669,FSI_5669,Long,Tinh le,Kinh,Cau long,24,Nu,Khong chung chi,C,B,Dai hoc,Trung binh,VNU,Lap trinh vien,5,.NET,Nhan vien,1.0,None,25,C,1,24.0,10.5
5670,FSI_5670,Hermione,Tinh le,Kinh,Da bong,22,Nam,Khong chung chi,A,D,Cao dang,Gioi,TLU,PM,0,None,Nhan vien,1.0,Khoa hoc sang tao,30,B,0,9.0,9.0
5671,FSI_5671,Harry,Tinh le,Kinh,Cau long,24,Nam,Khong chung chi,C,B,Thac si,kha,UTC,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,A,2,22.0,18.0
5672,FSI_5672,Hermione,Tinh le,Kinh,Gym,27,Nam,Khong chung chi,C,D,Dai hoc,Trung binh,EPU,BA,7,None,Nhan vien,1.0,olympic tin,25,C,1,5.0,14.0
5673,FSI_5673,Luna,Tinh le,Kinh,Yoga,35,Nam,Tieng anh toiec,B,A,Cao dang,Xuat sac,VNU,Lap trinh vien,14,C++,Nhan vien,1.0,None,25,A,10,24.0,19.0
5674,FSI_5674,Hermione,Tinh le,Kinh,Gym,31,Nu,Tieng anh toiec,C,A,Cao dang,Gioi,VNU,Lap trinh vien,5,Java,Nhan vien,1.0,None,25,A,12,6.0,15.5
5675,FSI_5675,Nam,Tinh le,Kinh,Cau ca,28,Nam,Tieng anh toiec,A,D,Dai hoc,Gioi,USTH,BA,9,None,Nhan vien,1.0,None,25,B,9,16.0,16.0
5676,FSI_5676,Harry,Tinh le,Thai,Cau long,34,Nu,Khong chung chi,A,B,Cao dang,kha,HUST,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,C,13,10.0,9.1
5677,FSI_5677,Luna,Tinh le,Kinh,Yoga,36,Nu,Tieng Nga,B,B,Cao dang,Gioi,VNU,Lap trinh vien,5,Ruby,Nhan vien,1.0,None,25,B,3,4.0,12.5
5678,FSI_5678,Harry,Tinh le,Kinh,xem phim,31,Nam,Tieng anh toiec,C,B,Cao dang,Gioi,UTC,Ky su R&D,10,Computer vision,Nhan vien,1.0,None,25,C,11,9.0,14.0
5679,FSI_5679,Ngoc,Tinh le,Hoa,Cau ca,31,Nu,Khong chung chi,A,B,Cao dang,Trung binh,HAUI,Ky su R&D,3,Data Science,Nhan vien,1.0,None,25,A,3,23.0,14.1
5680,FSI_5680,Lan,Tinh le,Kinh,Yoga,23,Nu,Tieng anh toiec,B,D,Cao dang,Gioi,HUST,Tester,0,None,Nhan vien,1.0,None,15,B,2,7.0,9.0
5681,FSI_5681,Hermione,Tinh le,Ede,Nghe nhac,30,Nu,Khong chung chi,B,D,Dai hoc,Trung binh,HUST,BA,4,None,Nhan vien,1.0,Oympic toan,25,C,4,8.0,10.5
5682,FSI_5682,Ngoc,Tinh le,Nung,Nghe nhac,35,Nu,Khong chung chi,A,B,Dai hoc,Trung binh,VNU,Lap trinh vien,5,Android,Nhan vien,1.0,None,25,A,9,14.0,15.5
5683,FSI_5683,Long,Tinh le,Kinh,Gym,19,Nu,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,0,None,Teamlead,1.5,None,25,D,0,7.5,5.0
5684,FSI_5684,Ngoc,Ha Noi,Kinh,Yoga,27,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,4,ios,Nhan vien,1.0,None,25,A,2,10.0,15.5
5685,FSI_5685,Harry,Ha Noi,Kinh,Nghe nhac,31,Nu,Khong chung chi,C,B,Cao dang,kha,VNU,Ky su R&D,11,Data Science,Nhan vien,1.0,Khoa hoc sang tao,25,B,0,14.0,16.0
5686,FSI_5686,Ngoc,Tinh le,Ede,Cau long,27,Nu,Khong chung chi,C,B,Cao dang,Gioi,HNUE,Lap trinh vien,6,Python,Nhan vien,1.0,None,25,A,3,14.0,19.0
5687,FSI_5687,Hermione,Tinh le,Kinh,Cau ca,30,Nu,Khong chung chi,D,B,Cao dang,Gioi,USTH,Ky su R&D,0,Data Science,Teamlead,1.5,None,25,C,1,31.5,7.0
5688,FSI_5688,Ron,Tinh le,Kinh,Nghe nhac,35,Nu,Tieng anh toiec,B,A,Dai hoc,kha,VNU,Lap trinh vien,2,Java,Nhan vien,1.0,Nhan tai dat viet,25,D,1,11.0,7.1
5689,FSI_5689,Hermione,Tinh le,Kinh,Nghe nhac,29,Nu,Khong chung chi,B,D,Dai hoc,Trung binh,EPU,BA,7,None,Teamlead,1.5,None,25,A,2,36.0,19.0
5690,FSI_5690,Ron,Tinh le,Khome,Da bong,34,Nu,Tieng anh toiec,B,A,Dai hoc,Xuat sac,VNU,Lap trinh vien,9,Java,Nhan vien,1.0,None,25,A,12,14.0,19.0
5691,FSI_5691,Hermione,Tinh le,Kinh,xem phim,20,Nu,Tieng Nhat,B,B,Thac si,Xuat sac,HUST,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,0,21.0,15.0
5692,FSI_5692,Long,Tinh le,Thai,Cau ca,38,Nu,Tieng anh toiec,C,D,Dai hoc,Trung binh,USTH,Tu van ban hang,0,None,Nhan vien,1.0,None,15,B,10,11.0,9.0
5693,FSI_5693,Long,Tinh le,Kinh,xem phim,19,Nu,Khong chung chi,C,A,Dai hoc,Xuat sac,HAUI,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,A,1,15.0,12.0
5694,FSI_5694,Ron,Tinh le,Kinh,Gym,24,Nu,Khong chung chi,B,B,Dai hoc,Gioi,VNU,Lap trinh vien,5,Android,Nhan vien,1.0,None,25,B,2,16.0,12.5
5695,FSI_5695,Lan,Tinh le,Kinh,Yoga,25,Nu,Khong chung chi,A,B,Dai hoc,Xuat sac,HUST,Ky su R&D,6,NLP,Nhan vien,1.0,None,25,D,4,14.0,12.0
5696,FSI_5696,Luna,Tinh le,Kinh,Da bong,33,Nam,Khong chung chi,C,A,Cao dang,kha,HUST,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,C,14,20.0,7.0
5697,FSI_5697,Luna,Tinh le,Kinh,Da bong,28,Nu,Khong chung chi,D,D,Dai hoc,Trung binh,UTC,Xu ly data,9,None,Nhan vien,1.0,None,15,D,0,13.0,6.4
5698,FSI_5698,Harry,Tinh le,Kinh,Nghe nhac,38,Nu,Khong chung chi,D,B,Cao dang,Xuat sac,TLU,Lap trinh vien,9,Android,Technical leader,1.0,None,25,A,13,12.0,30.200000000000003
5699,FSI_5699,Hermione,Tinh le,Kinh,Cau long,19,Nam,Tieng Phap,C,D,Dai hoc,Trung binh,TLU,BA,0,None,Nhan vien,1.0,None,25,A,1,9.0,12.0
5700,FSI_5700,Hermione,Tinh le,Kinh,Gym,22,Nu,Tieng anh toiec,B,C,Dai hoc,kha,TLU,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,D,0,14.0,5.0
5701,FSI_5701,Ron,Tinh le,Kinh,Nghe nhac,39,Nu,Tieng anh toiec,A,B,Dai hoc,kha,UTC,Lap trinh vien,5,.NET,Nhan vien,1.0,None,25,D,10,8.0,8.5
5702,FSI_5702,Ngoc,Tinh le,Kinh,xem phim,37,Nam,Khong chung chi,C,B,Cao dang,Xuat sac,HUST,Lap trinh vien,8,Android,Nhan vien,1.0,None,25,D,1,23.0,12.0
5703,FSI_5703,Hermione,Tinh le,Kinh,Nghe nhac,33,Nu,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,13,Data Science,Nhan vien,1.0,None,25,C,11,13.0,14.0
5704,FSI_5704,Lan,Tinh le,Kinh,Gym,35,Nu,Tieng anh toiec,A,B,Cao dang,kha,VNU,Lap trinh vien,3,Python,Teamlead,1.5,None,25,B,12,6.0,11.1
5705,FSI_5705,Harry,Tinh le,Kinh,Gym,19,Nam,Tieng anh toiec,A,A,Dai hoc,Xuat sac,HUST,Lap trinh vien,0,C++,Teamlead,1.5,None,25,D,1,13.5,5.0
5706,FSI_5706,Ron,Tinh le,Kinh,Cau ca,24,Nam,Tieng anh toiec,A,A,Cao dang,Trung binh,HNUE,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,B,5,23.0,12.5
5707,FSI_5707,Luna,Tinh le,Kinh,Nghe nhac,18,Nam,Tieng anh toiec,B,D,Dai hoc,Gioi,HUST,PM,0,None,Nhan vien,1.0,None,30,C,0,12.0,7.0
5708,FSI_5708,Long,Tinh le,Kinh,Cau long,33,Nam,Tieng anh toiec,B,C,Cao dang,Xuat sac,EPU,Lap trinh vien,8,PHP,Nhan vien,1.0,None,25,A,6,4.0,19.0
5709,FSI_5709,Nam,Tinh le,Kinh,xem phim,27,Nam,Khong chung chi,D,D,Cao dang,kha,HAUI,BA,3,None,Nhan vien,1.0,None,25,A,2,19.0,14.1
5710,FSI_5710,Ngoc,Tinh le,Kinh,Cau long,21,Nu,Khong chung chi,A,A,Dai hoc,Trung binh,HAUI,Lap trinh vien,1,Java,Teamlead,1.5,None,25,C,0,36.0,7.0
5711,FSI_5711,Lan,Tinh le,Kinh,Cau long,26,Nu,Khong chung chi,B,D,Cao dang,Gioi,UTC,Tu van ban hang,1,None,Nhan vien,1.0,None,15,B,7,8.0,9.0
5712,FSI_5712,Nam,Ha Noi,Kinh,Cau ca,39,Nu,Tieng anh toiec,C,D,Dai hoc,Gioi,VNU,Tu van ban hang,17,None,Nhan vien,1.0,None,15,D,0,12.0,12.0
5713,FSI_5713,Nam,Tinh le,Kinh,xem phim,23,Nam,Khong chung chi,A,C,Cao dang,kha,HNUE,Lap trinh vien,0,PHP,Nhan vien,1.0,Oympic toan,25,C,3,13.0,7.0
5714,FSI_5714,Ngoc,Tinh le,Kinh,Yoga,20,Nam,Tieng Trung,B,A,Thac si,Trung binh,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,A,1,24.0,15.0
5715,FSI_5715,Hermione,Tinh le,Kinh,Nghe nhac,21,Nam,Khong chung chi,B,D,Dai hoc,Gioi,EPU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,0,12.0,7.0
5716,FSI_5716,Hermione,Ha Noi,Kinh,Da bong,37,Nu,Tieng anh toiec,D,B,Cao dang,kha,HAUI,Lap trinh vien,9,Python,Technical leader,1.0,None,25,A,8,16.0,30.200000000000003
5717,FSI_5717,Luna,Tinh le,Khome,Cau long,27,Nam,Khong chung chi,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,NLP,Nhan vien,1.0,None,25,A,2,8.0,12.0
5718,FSI_5718,Lan,Ha Noi,Kinh,Nghe nhac,24,Nam,Khong chung chi,B,B,Dai hoc,Gioi,EPU,Lap trinh vien,1,Ruby,Teamlead,1.5,olympic tin,25,B,5,30.0,9.0
