,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
3999,FSI_3999,Ngoc,Tinh le,Kinh,Da bong,25,Nam,Tieng anh toiec,B,C,Dai hoc,kha,HNUE,Lap trinh vien,6,PHP,Nhan vien,1.0,None,25,A,4,16.0,16.8
4000,FSI_4000,Lan,Tinh le,Kinh,Cau long,18,Nam,Tieng anh toiec,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,D,1,15.0,15.75
4001,FSI_4001,Luna,Tinh le,Kinh,Cau ca,29,Nu,Khong chung chi,D,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,6,Python,Nhan vien,1.0,None,25,B,9,14.0,14.7
4002,FSI_4002,Luna,Tinh le,Kinh,Cau ca,36,Nam,Khong chung chi,C,D,Dai hoc,Trung binh,TLU,Tu van ban hang,13,None,Nhan vien,1.0,None,15,D,6,12.0,12.6
4003,FSI_4003,Long,Tinh le,Kinh,Cau ca,34,Nam,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,12,Data Science,Nhan vien,1.0,None,25,B,0,24.0,25.2
4004,FSI_4004,Long,Tinh le,Kinh,xem phim,29,Nu,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,5,Computer vision,Nhan vien,1.0,None,25,C,7,14.0,14.7
4005,FSI_4005,Hermione,Tinh le,Kinh,Cau long,22,Nam,Tieng Nhat,A,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,2,None,Nhan vien,1.0,None,30,A,0,13.0,13.65
4006,FSI_4006,Ron,Tinh le,Kinh,Da bong,29,Nu,Khong chung chi,D,C,Cao dang,Gioi,VNU,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,D,9,14.0,14.7
4007,FSI_4007,Ron,Tinh le,Kinh,Da bong,37,Nam,Tieng Nga,C,B,Dai hoc,Gioi,USTH,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,C,6,22.0,23.1
4008,FSI_4008,Hermione,Ha Noi,Kinh,Da bong,25,Nu,Khong chung chi,A,D,Cao dang,Gioi,EPU,BA,1,None,Nhan vien,1.0,None,25,C,3,12.0,12.6
4009,FSI_4009,Hermione,Tinh le,Kinh,Nghe nhac,39,Nu,Tieng Trung,B,B,Dai hoc,Gioi,EPU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,D,13,12.0,12.6
4010,FSI_4010,Luna,Tinh le,Kinh,Da bong,25,Nam,Khong chung chi,D,C,Dai hoc,kha,HAUI,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,A,4,21.0,22.05
4011,FSI_4011,Luna,Tinh le,Khome,Cau ca,18,Nam,Tieng Nhat,B,A,Dai hoc,kha,TLU,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,0,23.0,24.15
4012,FSI_4012,Harry,Tinh le,Kinh,xem phim,24,Nu,Tieng anh ielts,D,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,4,ios,Nhan vien,1.0,None,25,B,3,23.0,24.15
4013,FSI_4013,Lan,Tinh le,Kinh,Cau long,21,Nam,Khong chung chi,D,B,Dai hoc,kha,HNUE,Ky su R&D,0,Computer vision,Nhan vien,1.0,Nhan tai dat viet,25,B,1,15.0,15.75
4014,FSI_4014,Ron,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,C,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,0,None,Nhan vien,1.0,None,30,B,1,20.0,21.0
4015,FSI_4015,Harry,Tinh le,Kinh,xem phim,40,Nu,Khong chung chi,D,D,Dai hoc,Xuat sac,HUST,BA,20,None,Nhan vien,1.0,None,25,D,14,15.0,15.75
4016,FSI_4016,Luna,Tinh le,Kinh,Yoga,27,Nu,Khong chung chi,D,B,Cao dang,kha,HUST,Lap trinh vien,6,Ruby,Nhan vien,1.0,Khoa hoc sang tao,25,A,7,24.0,25.2
4017,FSI_4017,Long,Tinh le,Kinh,Da bong,30,Nam,Khong chung chi,D,A,Dai hoc,Trung binh,HAUI,Lap trinh vien,2,ios,Nhan vien,1.0,None,25,D,3,9.0,9.45
4018,FSI_4018,Luna,Tinh le,Kinh,xem phim,28,Nam,Khong chung chi,C,D,Dai hoc,Xuat sac,VNU,BA,0,None,Nhan vien,1.0,None,25,D,9,15.0,15.75
4019,FSI_4019,Long,Tinh le,Kinh,Cau ca,38,Nam,Tieng anh toiec,B,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,12,.NET,Nhan vien,1.0,None,25,A,1,16.0,16.8
4020,FSI_4020,Ngoc,Tinh le,Kinh,Yoga,31,Nu,Khong chung chi,D,B,Dai hoc,Gioi,TLU,Lap trinh vien,8,Ruby,Nhan vien,1.0,None,25,D,1,15.0,15.75
4021,FSI_4021,Long,Tinh le,Kinh,Gym,45,Nam,Khong chung chi,D,D,Dai hoc,Gioi,EPU,BA,6,None,Nhan vien,1.0,None,25,B,2,8.0,8.4
4022,FSI_4022,Ron,Tinh le,Kinh,Gym,21,Nam,Tieng anh toiec,D,D,Thac si,kha,UTC,PM,0,None,Nhan vien,1.0,None,30,A,2,15.0,15.75
4023,FSI_4023,Ron,Tinh le,Khome,Da bong,20,Nam,Khong chung chi,A,B,Cao dang,Trung binh,HUST,Ky su R&D,1,NLP,Nhan vien,1.0,None,25,D,1,24.0,25.2
4024,FSI_4024,Ngoc,Tinh le,Kinh,Gym,20,Nam,Khong chung chi,B,D,Cao dang,Gioi,HUST,BA,0,None,Teamlead,1.5,None,25,A,0,7.5,7.875
4025,FSI_4025,Luna,Tinh le,Kinh,Cau long,35,Nu,Tieng anh toiec,C,B,Dai hoc,Xuat sac,HNUE,Lap trinh vien,7,.NET,Nhan vien,1.0,None,25,C,12,18.0,18.9
4026,FSI_4026,Ngoc,Tinh le,Kinh,Cau long,27,Nam,Khong chung chi,D,B,Dai hoc,Gioi,VNU,Lap trinh vien,6,Android,Nhan vien,1.0,None,25,A,2,11.0,11.55
4027,FSI_4027,Ngoc,Tinh le,Kinh,Da bong,24,Nam,Khong chung chi,C,D,Dai hoc,Xuat sac,VNU,PM,4,None,Teamlead,1.5,None,30,B,3,6.0,6.3
4028,FSI_4028,Nam,Tinh le,Kinh,Cau ca,23,Nam,Khong chung chi,D,B,Dai hoc,Xuat sac,EPU,Lap trinh vien,2,Android,Nhan vien,1.0,None,25,B,4,15.0,15.75
4029,FSI_4029,Lan,Tinh le,Kinh,Yoga,21,Nu,Khong chung chi,A,D,Thac si,Trung binh,UTC,Tu van ban hang,2,None,Nhan vien,1.0,None,15,A,1,15.0,15.75
4030,FSI_4030,Harry,Ha Noi,Kinh,Cau long,56,Nu,Tieng anh toiec,B,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,7,None,Nhan vien,1.0,None,25,D,14,24.0,25.2
4031,FSI_4031,Long,Ha Noi,Kinh,Cau long,23,Nam,Tieng anh toiec,B,A,Cao dang,Gioi,HAUI,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,C,4,14.0,14.7
4032,FSI_4032,Hermione,Ha Noi,Kinh,xem phim,23,Nu,Tieng anh toiec,A,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,A,4,5.0,5.25
4033,FSI_4033,Ron,Ha Noi,Kinh,Gym,29,Nam,Khong chung chi,B,B,Dai hoc,Trung binh,VNU,Ky su R&D,5,Computer vision,Nhan vien,1.0,None,25,B,0,5.0,5.25
4034,FSI_4034,Lan,Tinh le,Kinh,Gym,24,Nam,Khong chung chi,B,A,Cao dang,kha,HNUE,Lap trinh vien,1,ios,Teamlead,1.5,olympic tin,25,B,4,22.5,23.625
4035,FSI_4035,Ngoc,Tinh le,Kinh,Nghe nhac,36,Nu,Tieng Nga,D,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,14,PHP,Nhan vien,1.0,None,25,C,12,11.0,11.55
4036,FSI_4036,Luna,Tinh le,Kinh,Gym,27,Nu,Khong chung chi,A,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,0,Ruby,Teamlead,1.5,None,25,A,2,15.0,15.75
4037,FSI_4037,Ngoc,Tinh le,Kinh,Gym,29,Nam,Tieng anh toiec,C,D,Cao dang,Trung binh,VNU,PM,7,None,Nhan vien,1.0,None,30,C,3,14.0,14.7
4038,FSI_4038,Ngoc,Tinh le,Kinh,Cau ca,28,Nam,Tieng anh toiec,B,D,Dai hoc,Xuat sac,HUST,Tu van ban hang,0,None,Nhan vien,1.0,None,15,C,9,6.0,6.3
4039,FSI_4039,Lan,Tinh le,Kinh,Cau ca,31,Nu,Tieng anh toiec,C,D,Dai hoc,Xuat sac,TLU,BA,12,None,Nhan vien,1.0,None,25,A,3,20.0,21.0
4040,FSI_4040,Nam,Tinh le,Kinh,xem phim,21,Nu,Tieng anh toiec,B,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,C,2,20.0,21.0
4041,FSI_4041,Ron,Tinh le,Tay,Da bong,29,Nu,Khong chung chi,C,B,Dai hoc,Gioi,USTH,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,A,6,19.0,19.95
4042,FSI_4042,Ngoc,Tinh le,Ede,xem phim,19,Nam,Tieng anh toiec,B,B,Dai hoc,Gioi,EPU,Lap trinh vien,0,Ruby,Nhan vien,1.0,olympic tin,25,C,1,20.0,21.0
4043,FSI_4043,Hermione,Tinh le,Kinh,Yoga,58,Nu,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,27,Android,Nhan vien,1.0,None,25,A,10,8.0,8.4
4044,FSI_4044,Hermione,Tinh le,Khome,Yoga,22,Nam,Tieng anh toiec,A,B,Cao dang,Trung binh,EPU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,B,3,4.0,4.2
4045,FSI_4045,Hermione,Tinh le,Kinh,Da bong,20,Nam,Khong chung chi,C,B,Dai hoc,Gioi,USTH,Ky su R&D,1,Tools,Nhan vien,1.0,None,25,B,0,22.0,23.1
4046,FSI_4046,Nam,Tinh le,Kinh,Cau long,21,Nu,Khong chung chi,A,D,Dai hoc,Gioi,EPU,BA,0,None,Nhan vien,1.0,None,25,A,1,16.0,16.8
4047,FSI_4047,Harry,Ha Noi,Kinh,Gym,32,Nu,Khong chung chi,D,C,Cao dang,kha,UTC,Lap trinh vien,5,PHP,Nhan vien,1.0,None,25,A,12,7.0,7.35
4048,FSI_4048,Ron,Tinh le,Kinh,xem phim,23,Nu,Khong chung chi,C,A,Cao dang,Gioi,USTH,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,A,0,10.0,10.5
4049,FSI_4049,Nam,Tinh le,Kinh,xem phim,25,Nam,Khong chung chi,D,D,Dai hoc,Gioi,EPU,PM,5,None,Nhan vien,1.0,olympic tin,30,B,4,20.0,21.0
4050,FSI_4050,Ron,Tinh le,Kinh,Cau long,24,Nu,Tieng anh toiec,C,D,Cao dang,kha,HNUE,Ke toan,3,None,Nhan vien,1.0,None,15,A,5,8.0,8.4
4051,FSI_4051,Nam,Tinh le,Kinh,Nghe nhac,24,Nu,Tieng Nhat,D,A,Cao dang,Xuat sac,HNUE,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,D,5,4.0,4.2
4052,FSI_4052,Luna,Tinh le,Kinh,Cau long,28,Nu,Khong chung chi,A,D,Dai hoc,Gioi,UTC,Tester,4,None,Nhan vien,1.0,None,15,D,9,13.0,13.65
4053,FSI_4053,Long,Tinh le,Kinh,Gym,28,Nam,Tieng Phap,A,A,Cao dang,Xuat sac,HNUE,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,B,6,13.0,13.65
4054,FSI_4054,Ngoc,Ha Noi,Kinh,Nghe nhac,24,Nam,Tieng anh toiec,B,D,Dai hoc,Trung binh,VNU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,B,4,8.0,8.4
4055,FSI_4055,Ron,Tinh le,Kinh,Da bong,22,Nu,Khong chung chi,D,D,Cao dang,Trung binh,TLU,BA,2,None,Teamlead,1.5,None,25,C,0,31.5,33.075
4056,FSI_4056,Lan,Tinh le,Kinh,Cau ca,31,Nu,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,12,None,Nhan vien,1.0,None,25,D,1,19.0,19.95
4057,FSI_4057,Ron,Ha Noi,Kinh,Da bong,29,Nam,Khong chung chi,B,D,Dai hoc,Gioi,VNU,BA,9,None,Nhan vien,1.0,None,25,B,10,15.0,15.75
4058,FSI_4058,Luna,Tinh le,Kinh,Cau ca,39,Nam,Khong chung chi,A,B,Dai hoc,Trung binh,EPU,Lap trinh vien,20,.NET,Nhan vien,1.0,None,25,D,1,5.0,5.25
4059,FSI_4059,Luna,Tinh le,Kinh,Yoga,39,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,7,ios,Nhan vien,1.0,Khoa hoc sang tao,25,D,5,9.0,9.45
4060,FSI_4060,Luna,Tinh le,Kinh,Yoga,28,Nu,Khong chung chi,A,A,Thac si,Trung binh,UTC,Lap trinh vien,5,Java,Nhan vien,1.0,None,25,A,9,16.0,16.8
4061,FSI_4061,Lan,Tinh le,Kinh,Cau long,25,Nam,Tieng anh toiec,A,D,Dai hoc,Trung binh,EPU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,1,11.0,11.55
4062,FSI_4062,Ron,Tinh le,Kinh,Gym,30,Nam,Khong chung chi,A,D,Cao dang,Xuat sac,EPU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,8,12.0,12.6
4063,FSI_4063,Lan,Tinh le,Kinh,Yoga,22,Nam,Tieng anh toiec,A,B,Cao dang,Xuat sac,TLU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,C,2,10.0,10.5
4064,FSI_4064,Luna,Tinh le,Kinh,Cau long,33,Nu,Tieng anh toiec,B,B,Cao dang,Gioi,EPU,Ky su R&D,10,Data Science,Nhan vien,1.0,None,25,B,10,13.0,13.65
4065,FSI_4065,Harry,Tinh le,Kinh,Nghe nhac,21,Nam,Khong chung chi,A,B,Cao dang,Xuat sac,EPU,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,1,22.0,23.1
4066,FSI_4066,Ron,Tinh le,Kinh,xem phim,25,Nam,Tieng anh toiec,D,D,Dai hoc,kha,HAUI,PM,0,None,Teamlead,1.5,None,30,D,6,39.0,40.95
4067,FSI_4067,Ron,Tinh le,Kinh,xem phim,39,Nam,Tieng anh ielts,C,B,Tien si,Khong xep loai,EPU,Ky su R&D,16,Computer vision,Nhan vien,1.0,None,25,A,14,22.0,23.1
4068,FSI_4068,Harry,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,B,D,Cao dang,Trung binh,UTC,Tu van ban hang,2,None,Nhan vien,1.0,Khoa hoc sang tao,15,B,0,9.0,9.45
4069,FSI_4069,Lan,Tinh le,Kinh,Cau long,24,Nu,Tieng anh toiec,D,B,Cao dang,kha,EPU,Ky su R&D,4,NLP,Nhan vien,1.0,Nhan tai dat viet,25,C,5,22.0,23.1
4070,FSI_4070,Nam,Tinh le,Kinh,Da bong,20,Nu,Khong chung chi,B,D,Thac si,Gioi,HUST,BA,1,None,Nhan vien,1.0,None,25,A,1,24.0,25.2
4071,FSI_4071,Ngoc,Tinh le,Kinh,Gym,29,Nu,Khong chung chi,A,A,Cao dang,Gioi,HAUI,Lap trinh vien,9,C++,Technical leader,1.0,Nhan tai dat viet,25,A,7,12.0,12.6
4072,FSI_4072,Nam,Tinh le,Thai,Nghe nhac,22,Nu,Tieng anh toiec,A,D,Cao dang,Gioi,HNUE,Xu ly data,3,None,Teamlead,1.5,None,15,C,3,18.0,18.9
4073,FSI_4073,Ngoc,Tinh le,Kinh,xem phim,28,Nam,Khong chung chi,B,B,Cao dang,Trung binh,VNU,Ky su R&D,6,Computer vision,Nhan vien,1.0,None,25,B,0,7.0,7.35
4074,FSI_4074,Ngoc,Tinh le,Kinh,Da bong,26,Nu,Khong chung chi,B,D,Cao dang,kha,VNU,Ke toan,1,None,Nhan vien,1.0,None,15,C,1,4.0,4.2
4075,FSI_4075,Hermione,Ha Noi,Kinh,xem phim,24,Nam,Tieng Nga,A,A,Cao dang,Xuat sac,HAUI,Lap trinh vien,5,Java,Nhan vien,1.0,None,25,A,0,21.0,22.05
4076,FSI_4076,Luna,Ha Noi,Kinh,Cau long,22,Nam,Khong chung chi,D,B,Cao dang,kha,HAUI,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,0,6.0,6.3
4077,FSI_4077,Nam,Tinh le,Kinh,Cau long,28,Nu,Khong chung chi,D,D,Cao dang,kha,VNU,Xu ly data,2,None,Teamlead,1.5,None,15,C,9,6.0,6.3
4078,FSI_4078,Ngoc,Tinh le,Muong,Gym,26,Nu,Tieng anh toiec,D,D,Cao dang,Trung binh,UTC,Xu ly data,6,None,Nhan vien,1.0,None,15,A,6,6.0,6.3
4079,FSI_4079,Nam,Ha Noi,Kinh,Da bong,29,Nam,Tieng anh ielts,C,A,Dai hoc,Gioi,HAUI,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,D,10,5.0,5.25
4080,FSI_4080,Ron,Tinh le,Kinh,Yoga,29,Nu,Tieng anh toiec,D,B,Cao dang,Xuat sac,HAUI,Ky su R&D,7,Tools,Nhan vien,1.0,Khoa hoc sang tao,25,D,6,24.0,25.2
4081,FSI_4081,Harry,Tinh le,Khome,Cau long,25,Nu,Khong chung chi,A,C,Dai hoc,Gioi,HUST,Lap trinh vien,5,PHP,Nhan vien,1.0,None,25,B,1,7.0,7.35
4082,FSI_4082,Hermione,Tinh le,Kinh,Cau long,25,Nam,Khong chung chi,C,A,Thac si,Gioi,HNUE,Lap trinh vien,4,ios,Nhan vien,1.0,None,25,A,4,22.0,23.1
4083,FSI_4083,Luna,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,B,B,Cao dang,Trung binh,EPU,Lap trinh vien,1,Python,Teamlead,1.5,None,25,B,2,7.5,7.875
4084,FSI_4084,Ngoc,Ha Noi,Nung,Gym,26,Nu,Tieng Trung,C,D,Dai hoc,Gioi,HAUI,Ke toan,4,None,Nhan vien,1.0,None,15,A,4,5.0,5.25
4085,FSI_4085,Long,Tinh le,Kinh,Nghe nhac,28,Nam,Tieng Nhat,B,A,Cao dang,kha,HUST,Lap trinh vien,8,Java,Nhan vien,1.0,None,25,B,8,16.0,16.8
4086,FSI_4086,Hermione,Tinh le,Kinh,Nghe nhac,22,Nam,Tieng anh toiec,D,B,Dai hoc,Xuat sac,HAUI,Ky su R&D,0,Computer vision,Teamlead,1.5,None,25,D,0,7.5,7.875
4087,FSI_4087,Hermione,Tinh le,Kinh,Yoga,18,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,A,0,22.0,23.1
4088,FSI_4088,Ron,Tinh le,Kinh,Yoga,27,Nu,Tieng anh toiec,B,A,Cao dang,Trung binh,UTC,Lap trinh vien,5,Java,Nhan vien,1.0,None,25,D,4,15.0,15.75
4089,FSI_4089,Nam,Tinh le,Kinh,Da bong,30,Nu,Tieng anh toiec,A,A,Thac si,Xuat sac,EPU,Lap trinh vien,11,Java,Nhan vien,1.0,None,25,A,7,19.0,19.95
4090,FSI_4090,Nam,Tinh le,Kinh,xem phim,29,Nu,Tieng Nga,D,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,3,C++,Nhan vien,1.0,None,25,B,1,6.0,6.3
4091,FSI_4091,Luna,Tinh le,Kinh,xem phim,25,Nam,Khong chung chi,A,D,Cao dang,Xuat sac,HNUE,PM,2,None,Nhan vien,1.0,olympic tin,30,A,2,27.0,28.35
4092,FSI_4092,Long,Tinh le,Kinh,xem phim,28,Nam,Khong chung chi,A,B,Dai hoc,Gioi,UTC,Lap trinh vien,4,Ruby,Nhan vien,1.0,Khoa hoc sang tao,25,D,7,21.0,22.05
4093,FSI_4093,Lan,Tinh le,Kinh,Nghe nhac,20,Nu,Khong chung chi,A,B,Thac si,Gioi,HAUI,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,A,1,17.0,17.85
4094,FSI_4094,Hermione,Ha Noi,Kinh,Yoga,33,Nu,Tieng anh toiec,D,C,Cao dang,Gioi,HNUE,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,D,12,18.0,18.9
4095,FSI_4095,Long,Tinh le,Kinh,Nghe nhac,24,Nam,Tieng anh toiec,A,D,Dai hoc,Gioi,HAUI,PM,1,None,Nhan vien,1.0,None,30,B,4,27.0,28.35
4096,FSI_4096,Lan,Tinh le,Mong,xem phim,24,Nam,Khong chung chi,C,A,Cao dang,Trung binh,HNUE,Lap trinh vien,4,C++,Nhan vien,1.0,Oympic toan,25,D,2,15.0,15.75
4097,FSI_4097,Harry,Tinh le,Kinh,Cau long,32,Nam,Tieng anh toiec,D,B,Tien si,Khong xep loai,UTC,Ky su R&D,13,Data Science,Technical leader,1.0,olympic tin,25,A,1,24.0,25.2
4098,FSI_4098,Ron,Tinh le,Kinh,xem phim,22,Nu,Khong chung chi,D,B,Cao dang,kha,HUST,Ky su R&D,1,NLP,Nhan vien,1.0,None,25,C,2,18.0,18.9
4099,FSI_4099,Luna,Ha Noi,Kinh,Gym,21,Nam,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,2,None,Nhan vien,1.0,None,25,D,2,23.0,24.15
4100,FSI_4100,Ngoc,Tinh le,Kinh,Cau ca,27,Nam,Khong chung chi,A,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,7,Python,Nhan vien,1.0,None,25,C,6,9.0,9.45
4101,FSI_4101,Harry,Tinh le,Kinh,Nghe nhac,29,Nu,Tieng anh toiec,A,D,Cao dang,kha,HUST,BA,8,None,Teamlead,1.5,olympic tin,25,D,3,6.0,6.3
4102,FSI_4102,Ron,Ha Noi,Kinh,Cau ca,35,Nu,Khong chung chi,A,A,Thac si,Gioi,HUST,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,7,24.0,25.2
4103,FSI_4103,Nam,Ha Noi,Kinh,Da bong,24,Nam,Tieng anh toiec,D,B,Dai hoc,Xuat sac,TLU,Ky su R&D,1,Computer vision,Nhan vien,1.0,None,25,D,4,19.0,19.95
4104,FSI_4104,Luna,Tinh le,Kinh,Da bong,18,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,C,0,13.0,13.65
4105,FSI_4105,Ron,Ha Noi,Kinh,Yoga,37,Nam,Tieng anh toiec,B,B,Cao dang,Trung binh,HAUI,Ky su R&D,5,Computer vision,Nhan vien,1.0,None,25,D,9,10.0,10.5
4106,FSI_4106,Lan,Tinh le,Hoa,Yoga,25,Nam,Tieng anh toiec,C,D,Dai hoc,kha,TLU,PM,4,None,Nhan vien,1.0,None,30,D,3,20.0,21.0
4107,FSI_4107,Harry,Tinh le,Kinh,Da bong,37,Nu,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,3,NLP,Teamlead,1.5,None,25,B,11,30.0,31.5
4108,FSI_4108,Luna,Tinh le,Kinh,xem phim,26,Nu,Tieng anh toiec,C,B,Cao dang,kha,HNUE,Lap trinh vien,7,Python,Nhan vien,1.0,None,25,A,0,23.0,24.15
4109,FSI_4109,Harry,Tinh le,Cham,Da bong,34,Nu,Tieng Trung,B,B,Dai hoc,kha,UTC,Ky su R&D,0,Data Science,Teamlead,1.5,None,25,B,7,10.5,11.025
4110,FSI_4110,Long,Tinh le,Kinh,Da bong,20,Nam,Tieng Trung,C,B,Dai hoc,Trung binh,EPU,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,1,12.0,12.6
4111,FSI_4111,Harry,Tinh le,Kinh,Cau long,27,Nu,Khong chung chi,D,B,Dai hoc,kha,UTC,Lap trinh vien,6,Python,Nhan vien,1.0,None,25,C,5,5.0,5.25
4112,FSI_4112,Luna,Tinh le,Kinh,Gym,18,Nam,Khong chung chi,C,A,Dai hoc,kha,UTC,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,B,1,20.0,21.0
4113,FSI_4113,Harry,Tinh le,Kinh,xem phim,23,Nam,Tieng anh ielts,B,B,Dai hoc,Gioi,HUST,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,D,3,22.0,23.1
4114,FSI_4114,Nam,Tinh le,Kinh,Yoga,25,Nu,Tieng anh toiec,D,D,Cao dang,Xuat sac,VNU,Xu ly data,3,None,Nhan vien,1.0,None,15,C,2,5.0,5.25
4115,FSI_4115,Long,Tinh le,Kinh,Cau ca,28,Nam,Tieng Trung,D,D,Dai hoc,Gioi,EPU,BA,5,None,Nhan vien,1.0,None,25,D,9,7.0,7.35
4116,FSI_4116,Ron,Tinh le,Kinh,Da bong,18,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Java,Teamlead,1.5,Nhan tai dat viet,25,A,0,31.5,33.075
4117,FSI_4117,Luna,Ha Noi,Kinh,xem phim,37,Nam,Tieng Phap,B,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,6,None,Nhan vien,1.0,None,25,D,6,4.0,4.2
4118,FSI_4118,Luna,Tinh le,Hoa,Da bong,39,Nu,Tieng anh toiec,B,D,Cao dang,Trung binh,TLU,Ke toan,1,None,Nhan vien,1.0,None,15,A,9,9.0,9.45
4119,FSI_4119,Nam,Tinh le,Kinh,Da bong,49,Nu,Khong chung chi,C,C,Cao dang,Xuat sac,HUST,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,D,6,24.0,25.2
4120,FSI_4120,Long,Tinh le,Kinh,Nghe nhac,23,Nu,Khong chung chi,B,C,Dai hoc,Trung binh,HNUE,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,D,3,6.0,6.3
4121,FSI_4121,Hermione,Tinh le,Muong,Da bong,28,Nu,Khong chung chi,C,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,3,23.0,24.15
4122,FSI_4122,Lan,Tinh le,Kinh,Gym,20,Nu,Khong chung chi,C,B,Dai hoc,Gioi,HAUI,Ky su R&D,1,Computer vision,Nhan vien,1.0,None,25,C,1,24.0,25.2
4123,FSI_4123,Ron,Tinh le,Khome,Da bong,32,Nu,Khong chung chi,B,B,Dai hoc,Trung binh,HUST,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,D,5,11.0,11.55
4124,FSI_4124,Nam,Tinh le,Muong,Nghe nhac,32,Nam,Khong chung chi,C,A,Thac si,Trung binh,EPU,Lap trinh vien,11,Java,Technical leader,1.0,None,25,A,4,19.0,19.95
4125,FSI_4125,Luna,Tinh le,Kinh,Da bong,29,Nu,Tieng Nga,C,D,Cao dang,kha,UTC,Tester,6,None,Nhan vien,1.0,None,15,C,5,8.0,8.4
4126,FSI_4126,Hermione,Tinh le,Kinh,Yoga,24,Nam,Khong chung chi,D,A,Dai hoc,Xuat sac,UTC,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,B,3,13.0,13.65
